second,Volt,Volt
+818.750E-06,+7.235577941E+00,+73.387940E-03
+820.313E-06,+7.287035227E+00,+71.842714E-03
+821.875E-06,+7.338492513E+00,+73.387940E-03
+823.438E-06,+7.389949799E+00,+73.387940E-03
+825.000E-06,+7.441407084E+00,+71.842714E-03
+826.563E-06,+7.441407084E+00,+73.387940E-03
+828.125E-06,+7.492864370E+00,+73.387940E-03
+829.688E-06,+7.544321656E+00,+71.842714E-03
+831.250E-06,+7.544321656E+00,+73.387940E-03
+832.813E-06,+7.595778942E+00,+73.387940E-03
+834.375E-06,+7.595778942E+00,+73.387940E-03
+835.938E-06,+7.698693514E+00,+73.387940E-03
+837.500E-06,+7.750150800E+00,+71.842714E-03
+839.063E-06,+7.750150800E+00,+73.387940E-03
+840.625E-06,+7.801608086E+00,+73.387940E-03
+842.188E-06,+7.853065372E+00,+71.842714E-03
+843.750E-06,+7.904522657E+00,+73.387940E-03
+845.313E-06,+7.904522657E+00,+73.387940E-03
+846.875E-06,+7.904522657E+00,+71.842714E-03
+848.438E-06,+7.955979943E+00,+73.387940E-03
+850.000E-06,+8.007437229E+00,+73.387940E-03
+851.563E-06,+8.058894515E+00,+71.842714E-03
+853.125E-06,+8.110351801E+00,+73.387940E-03
+854.688E-06,+8.161809087E+00,+73.387940E-03
+856.250E-06,+8.161809087E+00,+73.387940E-03
+857.813E-06,+8.161809087E+00,+71.739699E-03
+859.375E-06,+8.213266373E+00,+71.842714E-03
+860.938E-06,+8.264723659E+00,+73.387940E-03
+862.500E-06,+8.316180944E+00,+71.842714E-03
+864.063E-06,+8.316180944E+00,+73.387940E-03
+865.625E-06,+8.367638230E+00,+73.387940E-03
+867.188E-06,+8.367638230E+00,+73.387940E-03
+868.750E-06,+8.419095516E+00,+73.387940E-03
+870.313E-06,+8.470552802E+00,+71.842714E-03
+871.875E-06,+8.522010088E+00,+73.387940E-03
+873.438E-06,+8.573467374E+00,+73.387940E-03
+875.000E-06,+8.573467374E+00,+73.387940E-03
+876.563E-06,+8.573467374E+00,+73.387940E-03
+878.125E-06,+8.624924660E+00,+73.387940E-03
+879.688E-06,+8.624924660E+00,+73.387940E-03
+881.250E-06,+8.676381946E+00,+73.387940E-03
+882.813E-06,+8.724623151E+00,+73.387940E-03
+884.375E-06,+8.676381946E+00,+73.387940E-03
+885.938E-06,+8.779296517E+00,+73.387940E-03
+887.500E-06,+8.779296517E+00,+73.387940E-03
+889.063E-06,+8.830753803E+00,+73.387940E-03
+890.625E-06,+8.830753803E+00,+73.387940E-03
+892.188E-06,+8.882211089E+00,+73.387940E-03
+893.750E-06,+8.882211089E+00,+71.842714E-03
+895.313E-06,+8.882211089E+00,+73.387940E-03
+896.875E-06,+8.933668375E+00,+73.387940E-03
+898.438E-06,+8.933668375E+00,+73.387940E-03
+900.000E-06,+8.985125661E+00,+73.387940E-03
+901.563E-06,+9.036582947E+00,+73.387940E-03
+903.125E-06,+9.036582947E+00,+73.387940E-03
+904.688E-06,+9.036582947E+00,+73.387940E-03
+906.250E-06,+9.088040233E+00,+73.387940E-03
+907.813E-06,+9.088040233E+00,+73.387940E-03
+909.375E-06,+9.136281438E+00,+73.387940E-03
+910.938E-06,+9.088040233E+00,+71.842714E-03
+912.500E-06,+9.190954804E+00,+73.387940E-03
+914.063E-06,+9.190954804E+00,+73.387940E-03
+915.625E-06,+9.190954804E+00,+73.387940E-03
+917.188E-06,+9.242412090E+00,+73.387940E-03
+918.750E-06,+9.242412090E+00,+73.387940E-03
+920.313E-06,+9.242412090E+00,+73.387940E-03
+921.875E-06,+9.242412090E+00,+73.387940E-03
+923.438E-06,+9.293869376E+00,+73.387940E-03
+925.000E-06,+9.293869376E+00,+71.842714E-03
+926.563E-06,+9.293869376E+00,+73.387940E-03
+928.125E-06,+9.293869376E+00,+73.387940E-03
+929.688E-06,+9.345326662E+00,+73.387940E-03
+931.250E-06,+9.345326662E+00,+73.387940E-03
+932.813E-06,+9.345326662E+00,+73.387940E-03
+934.375E-06,+9.396783948E+00,+73.387940E-03
+935.938E-06,+9.445025153E+00,+73.387940E-03
+937.500E-06,+9.396783948E+00,+73.387940E-03
+939.063E-06,+9.448241234E+00,+73.387940E-03
+940.625E-06,+9.448241234E+00,+73.387940E-03
+942.188E-06,+9.448241234E+00,+73.387940E-03
+943.750E-06,+9.448241234E+00,+73.387940E-03
+945.313E-06,+9.448241234E+00,+73.387940E-03
+946.875E-06,+9.499698520E+00,+73.387940E-03
+948.438E-06,+9.499698520E+00,+73.387940E-03
+950.000E-06,+9.499698520E+00,+73.387940E-03
+951.563E-06,+9.499698520E+00,+73.387940E-03
+953.125E-06,+9.551155806E+00,+71.842714E-03
+954.688E-06,+9.551155806E+00,+73.387940E-03
+956.250E-06,+9.551155806E+00,+73.387940E-03
+957.813E-06,+9.551155806E+00,+73.387940E-03
+959.375E-06,+9.551155806E+00,+73.387940E-03
+960.938E-06,+9.551155806E+00,+73.387940E-03
+962.500E-06,+9.551155806E+00,+73.490955E-03
+964.063E-06,+9.602613091E+00,+75.036182E-03
+965.625E-06,+9.599397011E+00,+73.387940E-03
+967.188E-06,+9.551155806E+00,+73.387940E-03
+968.750E-06,+9.551155806E+00,+73.387940E-03
+970.313E-06,+9.602613091E+00,+73.387940E-03
+971.875E-06,+9.602613091E+00,+73.387940E-03
+973.438E-06,+9.602613091E+00,+73.387940E-03
+975.000E-06,+9.602613091E+00,+73.387940E-03
+976.563E-06,+9.599397011E+00,+73.387940E-03
+978.125E-06,+9.551155806E+00,+73.387940E-03
+979.688E-06,+9.599397011E+00,+73.387940E-03
+981.250E-06,+9.551155806E+00,+73.387940E-03
+982.813E-06,+9.602613091E+00,+71.842714E-03
+984.375E-06,+9.602613091E+00,+73.387940E-03
+985.938E-06,+9.599397011E+00,+73.387940E-03
+987.500E-06,+9.551155806E+00,+73.387940E-03
+989.063E-06,+9.551155806E+00,+73.387940E-03
+990.625E-06,+9.551155806E+00,+73.387940E-03
+992.188E-06,+9.599397011E+00,+73.387940E-03
+993.750E-06,+9.551155806E+00,+73.387940E-03
+995.313E-06,+9.551155806E+00,+71.842714E-03
+996.875E-06,+9.551155806E+00,+73.387940E-03
+998.438E-06,+9.551155806E+00,+73.387940E-03
