second,Volt,Volt
+820.313E-06,+5.407763928E+00,+239.860300E-03
+821.875E-06,+5.455361918E+00,+239.860300E-03
+823.438E-06,+5.455361918E+00,+241.508542E-03
+825.000E-06,+5.550557896E+00,+241.508542E-03
+826.563E-06,+5.550557896E+00,+241.405527E-03
+828.125E-06,+5.598155886E+00,+239.860300E-03
+829.688E-06,+5.645753875E+00,+241.508542E-03
+831.250E-06,+5.740949854E+00,+241.405527E-03
+832.813E-06,+5.740949854E+00,+239.860300E-03
+834.375E-06,+5.788547844E+00,+241.508542E-03
+835.938E-06,+5.788547844E+00,+241.508542E-03
+837.500E-06,+5.883743823E+00,+241.508542E-03
+839.063E-06,+5.931341812E+00,+241.508542E-03
+840.625E-06,+6.026537791E+00,+241.508542E-03
+842.188E-06,+6.026537791E+00,+241.508542E-03
+843.750E-06,+6.026537791E+00,+241.508542E-03
+845.313E-06,+6.121733770E+00,+243.053768E-03
+846.875E-06,+6.121733770E+00,+241.508542E-03
+848.438E-06,+6.169331759E+00,+241.508542E-03
+850.000E-06,+6.216929749E+00,+241.508542E-03
+851.563E-06,+6.264527738E+00,+241.508542E-03
+853.125E-06,+6.312125728E+00,+243.053768E-03
+854.688E-06,+6.359723717E+00,+241.508542E-03
+856.250E-06,+6.407321706E+00,+243.053768E-03
+857.813E-06,+6.407321706E+00,+241.508542E-03
+859.375E-06,+6.502517685E+00,+241.508542E-03
+860.938E-06,+6.550115675E+00,+241.508542E-03
+862.500E-06,+6.550115675E+00,+243.156783E-03
+864.063E-06,+6.597713664E+00,+243.156783E-03
+865.625E-06,+6.597713664E+00,+243.156783E-03
+867.188E-06,+6.692909643E+00,+243.156783E-03
+868.750E-06,+6.740507632E+00,+243.156783E-03
+870.313E-06,+6.740507632E+00,+243.156783E-03
+871.875E-06,+6.740507632E+00,+243.156783E-03
+873.438E-06,+6.835703611E+00,+243.156783E-03
+875.000E-06,+6.883301601E+00,+243.156783E-03
+876.563E-06,+6.930899590E+00,+243.053768E-03
+878.125E-06,+6.930899590E+00,+241.508542E-03
+879.688E-06,+6.930899590E+00,+243.156783E-03
+881.250E-06,+7.026095569E+00,+244.702009E-03
+882.813E-06,+7.073693559E+00,+243.156783E-03
+884.375E-06,+7.073693559E+00,+243.156783E-03
+885.938E-06,+7.121291548E+00,+243.156783E-03
+887.500E-06,+7.168889537E+00,+244.805024E-03
+889.063E-06,+7.216487527E+00,+244.702009E-03
+890.625E-06,+7.216487527E+00,+243.156783E-03
+892.188E-06,+7.264085516E+00,+243.156783E-03
+893.750E-06,+7.264085516E+00,+244.702009E-03
+895.313E-06,+7.311683506E+00,+243.156783E-03
+896.875E-06,+7.311683506E+00,+244.702009E-03
+898.438E-06,+7.359281495E+00,+243.156783E-03
+900.000E-06,+7.406879485E+00,+243.156783E-03
+901.563E-06,+7.454477474E+00,+244.805024E-03
+903.125E-06,+7.454477474E+00,+244.805024E-03
+904.688E-06,+7.502075464E+00,+244.805024E-03
+906.250E-06,+7.549673453E+00,+244.805024E-03
+907.813E-06,+7.549673453E+00,+244.805024E-03
+909.375E-06,+7.597271442E+00,+244.805024E-03
+910.938E-06,+7.644869432E+00,+244.805024E-03
+912.500E-06,+7.692467421E+00,+244.702009E-03
+914.063E-06,+7.692467421E+00,+243.156783E-03
+915.625E-06,+7.692467421E+00,+244.805024E-03
+917.188E-06,+7.740065411E+00,+244.702009E-03
+918.750E-06,+7.787663400E+00,+243.156783E-03
+920.313E-06,+7.787663400E+00,+243.156783E-03
+921.875E-06,+7.835261390E+00,+244.805024E-03
+923.438E-06,+7.835261390E+00,+244.805024E-03
+925.000E-06,+7.882859379E+00,+244.805024E-03
+926.563E-06,+7.930457368E+00,+244.805024E-03
+928.125E-06,+7.930457368E+00,+244.702009E-03
+929.688E-06,+7.930457368E+00,+243.156783E-03
+931.250E-06,+7.930457368E+00,+244.805024E-03
+932.813E-06,+8.025653347E+00,+244.805024E-03
+934.375E-06,+8.025653347E+00,+244.805024E-03
+935.938E-06,+8.073251337E+00,+244.805024E-03
+937.500E-06,+8.073251337E+00,+244.805024E-03
+939.063E-06,+8.073251337E+00,+244.805024E-03
+940.625E-06,+8.120849326E+00,+244.805024E-03
+942.188E-06,+8.168447316E+00,+244.805024E-03
+943.750E-06,+8.168447316E+00,+244.805024E-03
+945.313E-06,+8.168447316E+00,+244.805024E-03
+946.875E-06,+8.216045305E+00,+244.805024E-03
+948.438E-06,+8.216045305E+00,+244.805024E-03
+950.000E-06,+8.263643295E+00,+244.805024E-03
+951.563E-06,+8.263643295E+00,+244.805024E-03
+953.125E-06,+8.263643295E+00,+244.805024E-03
+954.688E-06,+8.263643295E+00,+244.805024E-03
+956.250E-06,+8.311241284E+00,+244.805024E-03
+957.813E-06,+8.311241284E+00,+246.350250E-03
+959.375E-06,+8.358839273E+00,+244.805024E-03
+960.938E-06,+8.358839273E+00,+244.805024E-03
+962.500E-06,+8.358839273E+00,+244.805024E-03
+964.063E-06,+8.358839273E+00,+244.805024E-03
+965.625E-06,+8.406437263E+00,+246.453265E-03
+967.188E-06,+8.406437263E+00,+246.453265E-03
+968.750E-06,+8.454035252E+00,+246.350250E-03
+970.313E-06,+8.454035252E+00,+244.805024E-03
+971.875E-06,+8.454035252E+00,+246.453265E-03
+973.438E-06,+8.454035252E+00,+246.350250E-03
+975.000E-06,+8.454035252E+00,+244.805024E-03
+976.563E-06,+8.501633242E+00,+244.805024E-03
+978.125E-06,+8.498658367E+00,+244.805024E-03
+979.688E-06,+8.454035252E+00,+244.805024E-03
+981.250E-06,+8.501633242E+00,+246.350250E-03
+982.813E-06,+8.549231231E+00,+244.805024E-03
+984.375E-06,+8.549231231E+00,+244.805024E-03
+985.938E-06,+8.549231231E+00,+246.350250E-03
+987.500E-06,+8.549231231E+00,+244.805024E-03
+989.063E-06,+8.549231231E+00,+246.350250E-03
+990.625E-06,+8.549231231E+00,+244.805024E-03
+992.188E-06,+8.549231231E+00,+244.805024E-03
+993.750E-06,+8.596829221E+00,+246.350250E-03
+995.313E-06,+8.596829221E+00,+244.805024E-03
+996.875E-06,+8.596829221E+00,+244.805024E-03
+998.438E-06,+8.596829221E+00,+246.453265E-03
