second,Volt,Volt
+815.625E-06,+80.939680E-03,+22.292464E-03
+817.188E-06,+80.939680E-03,+22.395479E-03
+818.750E-06,+80.939680E-03,+27.340202E-03
+820.313E-06,+33.904505E-03,+28.988443E-03
+821.875E-06,+80.939680E-03,+30.636685E-03
+823.438E-06,+80.939680E-03,+32.284926E-03
+825.000E-06,+84.075359E-03,+35.581408E-03
+826.563E-06,+131.110534E-03,+37.229649E-03
+828.125E-06,+80.939680E-03,+38.877891E-03
+829.688E-06,+84.075359E-03,+40.526132E-03
+831.250E-06,+131.110534E-03,+43.822614E-03
+832.813E-06,+131.110534E-03,+48.767338E-03
+834.375E-06,+84.075359E-03,+50.415579E-03
+835.938E-06,+131.110534E-03,+52.063820E-03
+837.500E-06,+131.110534E-03,+55.360302E-03
+839.063E-06,+134.246212E-03,+57.008544E-03
+840.625E-06,+181.281388E-03,+61.953267E-03
+842.188E-06,+134.246212E-03,+65.146734E-03
+843.750E-06,+181.281388E-03,+65.249750E-03
+845.313E-06,+181.281388E-03,+68.546232E-03
+846.875E-06,+181.281388E-03,+71.842714E-03
+848.438E-06,+184.417066E-03,+75.139197E-03
+850.000E-06,+231.452242E-03,+78.435679E-03
+851.563E-06,+231.452242E-03,+81.732161E-03
+853.125E-06,+231.452242E-03,+83.380403E-03
+854.688E-06,+231.452242E-03,+86.676885E-03
+856.250E-06,+234.587920E-03,+88.325126E-03
+857.813E-06,+281.623095E-03,+91.621609E-03
+859.375E-06,+281.623095E-03,+93.269850E-03
+860.938E-06,+284.758774E-03,+96.463317E-03
+862.500E-06,+331.793949E-03,+96.566332E-03
+864.063E-06,+331.793949E-03,+98.214573E-03
+865.625E-06,+334.929627E-03,+99.862815E-03
+867.188E-06,+385.100481E-03,+101.408041E-03
+868.750E-06,+432.135656E-03,+101.408041E-03
+870.313E-06,+435.271335E-03,+101.408041E-03
+871.875E-06,+482.306510E-03,+101.408041E-03
+873.438E-06,+485.442189E-03,+101.408041E-03
+875.000E-06,+532.477364E-03,+101.408041E-03
+876.563E-06,+535.613042E-03,+99.759799E-03
+878.125E-06,+585.783896E-03,+99.759799E-03
+879.688E-06,+635.954750E-03,+99.759799E-03
+881.250E-06,+682.989925E-03,+99.759799E-03
+882.813E-06,+682.989925E-03,+99.759799E-03
+884.375E-06,+686.125604E-03,+99.759799E-03
+885.938E-06,+736.296457E-03,+99.862815E-03
+887.500E-06,+786.467311E-03,+101.408041E-03
+889.063E-06,+836.638165E-03,+99.862815E-03
+890.625E-06,+883.673340E-03,+101.408041E-03
+892.188E-06,+886.809018E-03,+101.408041E-03
+893.750E-06,+936.979872E-03,+99.759799E-03
+895.313E-06,+984.015048E-03,+99.862815E-03
+896.875E-06,+987.150726E-03,+101.408041E-03
+898.438E-06,+1.037321580E+00,+101.408041E-03
+900.000E-06,+1.084356755E+00,+101.408041E-03
+901.563E-06,+1.087492433E+00,+101.408041E-03
+903.125E-06,+1.184698462E+00,+101.408041E-03
+904.688E-06,+1.187834141E+00,+101.408041E-03
+906.250E-06,+1.238004995E+00,+101.408041E-03
+907.813E-06,+1.288175848E+00,+99.759799E-03
+909.375E-06,+1.335211024E+00,+99.862815E-03
+910.938E-06,+1.338346702E+00,+101.408041E-03
+912.500E-06,+1.388517556E+00,+101.408041E-03
+914.063E-06,+1.435552731E+00,+101.408041E-03
+915.625E-06,+1.438688410E+00,+101.408041E-03
+917.188E-06,+1.488859263E+00,+101.408041E-03
+918.750E-06,+1.539030117E+00,+101.408041E-03
+920.313E-06,+1.589200971E+00,+101.511056E-03
+921.875E-06,+1.636236146E+00,+103.056282E-03
+923.438E-06,+1.639371824E+00,+101.511056E-03
+925.000E-06,+1.689542678E+00,+103.056282E-03
+926.563E-06,+1.739713532E+00,+101.408041E-03
+928.125E-06,+1.789884386E+00,+101.408041E-03
+929.688E-06,+1.836919561E+00,+101.408041E-03
+931.250E-06,+1.840055239E+00,+101.511056E-03
+932.813E-06,+1.987432122E+00,+103.056282E-03
+934.375E-06,+1.940396947E+00,+101.408041E-03
+935.938E-06,+2.037602976E+00,+101.511056E-03
+937.500E-06,+2.040738654E+00,+103.056282E-03
+939.063E-06,+2.090909508E+00,+103.056282E-03
+940.625E-06,+2.141080362E+00,+103.056282E-03
+942.188E-06,+2.191251216E+00,+101.408041E-03
+943.750E-06,+2.238286391E+00,+101.511056E-03
+945.313E-06,+2.241422069E+00,+103.056282E-03
+946.875E-06,+2.291592923E+00,+103.056282E-03
+948.438E-06,+2.341763777E+00,+101.511056E-03
+950.000E-06,+2.391934630E+00,+103.056282E-03
+951.563E-06,+2.442105484E+00,+103.056282E-03
+953.125E-06,+2.492276338E+00,+103.056282E-03
+954.688E-06,+2.542447192E+00,+101.408041E-03
+956.250E-06,+2.592618045E+00,+101.511056E-03
+957.813E-06,+2.689824075E+00,+103.056282E-03
+959.375E-06,+2.692959753E+00,+103.056282E-03
+960.938E-06,+2.739994928E+00,+103.056282E-03
+962.500E-06,+2.743130607E+00,+103.056282E-03
+964.063E-06,+2.793301460E+00,+103.056282E-03
+965.625E-06,+2.843472314E+00,+103.056282E-03
+967.188E-06,+2.893643168E+00,+103.056282E-03
+968.750E-06,+2.943814022E+00,+103.056282E-03
+970.313E-06,+3.044155729E+00,+103.056282E-03
+971.875E-06,+3.094326583E+00,+103.056282E-03
+973.438E-06,+3.144497436E+00,+103.056282E-03
+975.000E-06,+3.191532612E+00,+103.056282E-03
+976.563E-06,+3.194668290E+00,+103.056282E-03
+978.125E-06,+3.244839144E+00,+103.056282E-03
+979.688E-06,+3.295009998E+00,+103.056282E-03
+981.250E-06,+3.345180851E+00,+103.056282E-03
+982.813E-06,+3.395351705E+00,+103.056282E-03
+984.375E-06,+3.445522559E+00,+103.056282E-03
+985.938E-06,+3.495693413E+00,+103.056282E-03
+987.500E-06,+3.542728588E+00,+103.056282E-03
+989.063E-06,+3.545864266E+00,+103.056282E-03
+990.625E-06,+3.643070295E+00,+103.056282E-03
+992.188E-06,+3.646205974E+00,+103.056282E-03
+993.750E-06,+3.743412003E+00,+103.159297E-03
+995.313E-06,+3.746547681E+00,+104.704523E-03
+996.875E-06,+3.846889389E+00,+104.704523E-03
+998.438E-06,+3.897060242E+00,+103.056282E-03
