second,Volt,Volt
+820.313E-06,+8.403462389E+00,+172.282412E-03
+821.875E-06,+8.358839273E+00,+172.282412E-03
+823.438E-06,+8.358839273E+00,+172.282412E-03
+825.000E-06,+8.355864399E+00,+172.282412E-03
+826.563E-06,+8.263643295E+00,+172.282412E-03
+828.125E-06,+8.308266410E+00,+172.282412E-03
+829.688E-06,+8.260668420E+00,+172.179397E-03
+831.250E-06,+8.216045305E+00,+170.634171E-03
+832.813E-06,+8.213070431E+00,+172.282412E-03
+834.375E-06,+8.168447316E+00,+172.282412E-03
+835.938E-06,+8.165472441E+00,+172.282412E-03
+837.500E-06,+8.120849326E+00,+172.282412E-03
+839.063E-06,+8.117874452E+00,+173.827638E-03
+840.625E-06,+8.025653347E+00,+170.634171E-03
+842.188E-06,+8.025653347E+00,+172.282412E-03
+843.750E-06,+8.022678473E+00,+172.179397E-03
+845.313E-06,+7.978055358E+00,+170.634171E-03
+846.875E-06,+7.975080484E+00,+172.179397E-03
+848.438E-06,+7.927482494E+00,+170.634171E-03
+850.000E-06,+7.879884505E+00,+172.179397E-03
+851.563E-06,+7.832286515E+00,+170.634171E-03
+853.125E-06,+7.784688526E+00,+172.282412E-03
+854.688E-06,+7.740065411E+00,+172.282412E-03
+856.250E-06,+7.740065411E+00,+172.179397E-03
+857.813E-06,+7.737090536E+00,+170.634171E-03
+859.375E-06,+7.689492547E+00,+172.282412E-03
+860.938E-06,+7.641894558E+00,+172.282412E-03
+862.500E-06,+7.594296568E+00,+172.282412E-03
+864.063E-06,+7.549673453E+00,+172.179397E-03
+865.625E-06,+7.546698579E+00,+170.634171E-03
+867.188E-06,+7.502075464E+00,+172.282412E-03
+868.750E-06,+7.499100589E+00,+172.282412E-03
+870.313E-06,+7.451502600E+00,+172.282412E-03
+871.875E-06,+7.403904610E+00,+172.179397E-03
+873.438E-06,+7.356306621E+00,+170.634171E-03
+875.000E-06,+7.311683506E+00,+170.634171E-03
+876.563E-06,+7.308708631E+00,+170.634171E-03
+878.125E-06,+7.216487527E+00,+170.634171E-03
+879.688E-06,+7.213512653E+00,+170.634171E-03
+881.250E-06,+7.165914663E+00,+172.179397E-03
+882.813E-06,+7.118316674E+00,+170.634171E-03
+884.375E-06,+7.070718684E+00,+170.634171E-03
+885.938E-06,+7.026095569E+00,+170.634171E-03
+887.500E-06,+7.070718684E+00,+170.634171E-03
+889.063E-06,+6.978497580E+00,+172.179397E-03
+890.625E-06,+6.975522705E+00,+170.634171E-03
+892.188E-06,+6.880326726E+00,+170.634171E-03
+893.750E-06,+6.835703611E+00,+170.634171E-03
+895.313E-06,+6.835703611E+00,+170.634171E-03
+896.875E-06,+6.832728737E+00,+170.634171E-03
+898.438E-06,+6.737532758E+00,+170.634171E-03
+900.000E-06,+6.692909643E+00,+170.634171E-03
+901.563E-06,+6.689934769E+00,+170.634171E-03
+903.125E-06,+6.642336779E+00,+170.634171E-03
+904.688E-06,+6.594738790E+00,+172.179397E-03
+906.250E-06,+6.547140800E+00,+170.634171E-03
+907.813E-06,+6.454919696E+00,+170.634171E-03
+909.375E-06,+6.451944822E+00,+170.634171E-03
+910.938E-06,+6.404346832E+00,+170.634171E-03
+912.500E-06,+6.356748843E+00,+170.634171E-03
+914.063E-06,+6.312125728E+00,+170.531155E-03
+915.625E-06,+6.309150853E+00,+168.985929E-03
+917.188E-06,+6.213954874E+00,+168.985929E-03
+918.750E-06,+6.169331759E+00,+170.634171E-03
+920.313E-06,+6.166356885E+00,+170.634171E-03
+921.875E-06,+6.118758895E+00,+170.634171E-03
+923.438E-06,+6.026537791E+00,+170.531155E-03
+925.000E-06,+6.023562917E+00,+168.985929E-03
+926.563E-06,+5.975964927E+00,+170.634171E-03
+928.125E-06,+5.928366938E+00,+170.531155E-03
+929.688E-06,+5.880768948E+00,+168.985929E-03
+931.250E-06,+5.833170959E+00,+168.985929E-03
+932.813E-06,+5.740949854E+00,+168.985929E-03
+934.375E-06,+5.737974980E+00,+168.985929E-03
+935.938E-06,+5.690376990E+00,+170.531155E-03
+937.500E-06,+5.642779001E+00,+168.985929E-03
+939.063E-06,+5.595181012E+00,+168.985929E-03
+940.625E-06,+5.502959907E+00,+168.985929E-03
+942.188E-06,+5.499985033E+00,+170.634171E-03
+943.750E-06,+5.452387043E+00,+170.531155E-03
+945.313E-06,+5.404789054E+00,+168.985929E-03
+946.875E-06,+5.357191064E+00,+168.985929E-03
+948.438E-06,+5.309593075E+00,+168.985929E-03
+950.000E-06,+5.261995086E+00,+168.985929E-03
+951.563E-06,+5.214397096E+00,+170.531155E-03
+953.125E-06,+5.166799107E+00,+168.985929E-03
+954.688E-06,+5.122175992E+00,+170.531155E-03
+956.250E-06,+5.119201117E+00,+168.985929E-03
+957.813E-06,+5.024005138E+00,+168.985929E-03
+959.375E-06,+4.976407149E+00,+168.985929E-03
+960.938E-06,+4.928809159E+00,+168.985929E-03
+962.500E-06,+4.881211170E+00,+168.882914E-03
+964.063E-06,+4.833613181E+00,+167.337688E-03
+965.625E-06,+4.786015191E+00,+167.337688E-03
+967.188E-06,+4.693794087E+00,+168.985929E-03
+968.750E-06,+4.690819212E+00,+168.882914E-03
+970.313E-06,+4.598598108E+00,+167.337688E-03
+971.875E-06,+4.595623233E+00,+168.985929E-03
+973.438E-06,+4.503402129E+00,+168.985929E-03
+975.000E-06,+4.455804139E+00,+168.882914E-03
+976.563E-06,+4.455804139E+00,+167.337688E-03
+978.125E-06,+4.408206150E+00,+168.985929E-03
+979.688E-06,+4.360608160E+00,+168.985929E-03
+981.250E-06,+4.313010171E+00,+168.882914E-03
+982.813E-06,+4.265412182E+00,+167.337688E-03
+984.375E-06,+4.170216203E+00,+168.882914E-03
+985.938E-06,+4.122618213E+00,+167.337688E-03
+987.500E-06,+4.075020224E+00,+167.337688E-03
+989.063E-06,+4.075020224E+00,+167.337688E-03
+990.625E-06,+4.027422234E+00,+167.337688E-03
+992.188E-06,+3.979824245E+00,+167.337688E-03
+993.750E-06,+3.884628266E+00,+167.337688E-03
+995.313E-06,+3.884628266E+00,+167.337688E-03
+996.875E-06,+3.789432287E+00,+167.337688E-03
+998.438E-06,+3.789432287E+00,+167.337688E-03
