second,Volt,Volt
x,1,2
-16.97500E-03,-89.11754E-03,+9.87476456E+00
-16.95000E-03,-89.11754E-03,+9.87476456E+00
-16.92500E-03,-89.90272E-03,+9.87476456E+00
-16.90000E-03,-89.11754E-03,+9.87476456E+00
-16.87500E-03,-89.90272E-03,+9.87476456E+00
-16.85000E-03,-89.11754E-03,+9.87476456E+00
-16.82500E-03,-89.11754E-03,+9.87476456E+00
-16.80000E-03,-89.11754E-03,+9.87476456E+00
-16.77500E-03,-89.11754E-03,+9.87476456E+00
-16.75000E-03,-89.11754E-03,+9.87476456E+00
-16.72500E-03,-89.11754E-03,+9.87476456E+00
-16.70000E-03,-89.11754E-03,+9.87476456E+00
-16.67500E-03,-89.11754E-03,+9.87476456E+00
-16.65000E-03,-89.11754E-03,+9.87476456E+00
-16.62500E-03,-89.11754E-03,+9.87476456E+00
-16.60000E-03,-89.90272E-03,+9.87476456E+00
-16.57500E-03,-89.90272E-03,+9.87476456E+00
-16.55000E-03,-89.90272E-03,+9.87476456E+00
-16.52500E-03,-89.90272E-03,+9.87476456E+00
-16.50000E-03,-89.11754E-03,+9.87476456E+00
-16.47500E-03,-89.90272E-03,+9.87476456E+00
-16.45000E-03,-89.90272E-03,+9.87476456E+00
-16.42500E-03,-89.11754E-03,+9.87476456E+00
-16.40000E-03,-89.11754E-03,+9.87476456E+00
-16.37500E-03,-89.11754E-03,+9.87476456E+00
-16.35000E-03,-89.11754E-03,+9.87476456E+00
-16.32500E-03,-89.11754E-03,+9.87397939E+00
-16.30000E-03,-89.90272E-03,+9.87476456E+00
-16.27500E-03,-89.11754E-03,+9.87476456E+00
-16.25000E-03,-89.11754E-03,+9.87476456E+00
-16.22500E-03,-89.11754E-03,+9.87476456E+00
-16.20000E-03,-89.11754E-03,+9.87476456E+00
-16.17500E-03,-89.11754E-03,+9.87476456E+00
-16.15000E-03,-89.90272E-03,+9.87476456E+00
-16.12500E-03,-89.11754E-03,+9.87476456E+00
-16.10000E-03,-89.11754E-03,+9.87476456E+00
-16.07500E-03,-89.11754E-03,+9.87476456E+00
-16.05000E-03,-89.11754E-03,+9.87476456E+00
-16.02500E-03,-89.11754E-03,+9.87476456E+00
-16.00000E-03,-89.11754E-03,+9.87476456E+00
-15.97500E-03,-89.11754E-03,+9.87476456E+00
-15.95000E-03,-89.11754E-03,+9.87476456E+00
-15.92500E-03,-89.90272E-03,+9.87476456E+00
-15.90000E-03,-89.90272E-03,+9.87476456E+00
-15.87500E-03,-89.11754E-03,+9.87476456E+00
-15.85000E-03,-89.90272E-03,+9.87476456E+00
-15.82500E-03,-89.90272E-03,+9.87476456E+00
-15.80000E-03,-89.90272E-03,+9.87476456E+00
-15.77500E-03,-89.11754E-03,+9.87476456E+00
